ghi,period_end,period
0,2021-06-08T03:00:00+00:00,PT60M
0,2021-06-08T04:00:00+00:00,PT60M
3,2021-06-08T05:00:00+00:00,PT60M
88,2021-06-08T06:00:00+00:00,PT60M
277,2021-06-08T07:00:00+00:00,PT60M
475,2021-06-08T08:00:00+00:00,PT60M
661,2021-06-08T09:00:00+00:00,PT60M
816,2021-06-08T10:00:00+00:00,PT60M
927,2021-06-08T11:00:00+00:00,PT60M
984,2021-06-08T12:00:00+00:00,PT60M
978,2021-06-08T13:00:00+00:00,PT60M
922,2021-06-08T14:00:00+00:00,PT60M
815,2021-06-08T15:00:00+00:00,PT60M
665,2021-06-08T16:00:00+00:00,PT60M
377,2021-06-08T17:00:00+00:00,PT60M
185,2021-06-08T18:00:00+00:00,PT60M
80,2021-06-08T19:00:00+00:00,PT60M
1,2021-06-08T20:00:00+00:00,PT60M
0,2021-06-08T21:00:00+00:00,PT60M
0,2021-06-08T22:00:00+00:00,PT60M
0,2021-06-08T23:00:00+00:00,PT60M
0,2021-06-09T00:00:00+00:00,PT60M
0,2021-06-09T01:00:00+00:00,PT60M
0,2021-06-09T02:00:00+00:00,PT60M
0,2021-06-09T03:00:00+00:00,PT60M
0,2021-06-09T04:00:00+00:00,PT60M
3,2021-06-09T05:00:00+00:00,PT60M
88,2021-06-09T06:00:00+00:00,PT60M
278,2021-06-09T07:00:00+00:00,PT60M
476,2021-06-09T08:00:00+00:00,PT60M
662,2021-06-09T09:00:00+00:00,PT60M
817,2021-06-09T10:00:00+00:00,PT60M
926,2021-06-09T11:00:00+00:00,PT60M
986,2021-06-09T12:00:00+00:00,PT60M
987,2021-06-09T13:00:00+00:00,PT60M
932,2021-06-09T14:00:00+00:00,PT60M
823,2021-06-09T15:00:00+00:00,PT60M
669,2021-06-09T16:00:00+00:00,PT60M
485,2021-06-09T17:00:00+00:00,PT60M
288,2021-06-09T18:00:00+00:00,PT60M
103,2021-06-09T19:00:00+00:00,PT60M
3,2021-06-09T20:00:00+00:00,PT60M
0,2021-06-09T21:00:00+00:00,PT60M
0,2021-06-09T22:00:00+00:00,PT60M
0,2021-06-09T23:00:00+00:00,PT60M
0,2021-06-10T00:00:00+00:00,PT60M
0,2021-06-10T01:00:00+00:00,PT60M
0,2021-06-10T02:00:00+00:00,PT60M
0,2021-06-10T03:00:00+00:00,PT60M
0,2021-06-10T04:00:00+00:00,PT60M
2,2021-06-10T05:00:00+00:00,PT60M
77,2021-06-10T06:00:00+00:00,PT60M
241,2021-06-10T07:00:00+00:00,PT60M
468,2021-06-10T08:00:00+00:00,PT60M
659,2021-06-10T09:00:00+00:00,PT60M
809,2021-06-10T10:00:00+00:00,PT60M
924,2021-06-10T11:00:00+00:00,PT60M
982,2021-06-10T12:00:00+00:00,PT60M
977,2021-06-10T13:00:00+00:00,PT60M
921,2021-06-10T14:00:00+00:00,PT60M
815,2021-06-10T15:00:00+00:00,PT60M
663,2021-06-10T16:00:00+00:00,PT60M
479,2021-06-10T17:00:00+00:00,PT60M
283,2021-06-10T18:00:00+00:00,PT60M
100,2021-06-10T19:00:00+00:00,PT60M
3,2021-06-10T20:00:00+00:00,PT60M
0,2021-06-10T21:00:00+00:00,PT60M
0,2021-06-10T22:00:00+00:00,PT60M
0,2021-06-10T23:00:00+00:00,PT60M
0,2021-06-11T00:00:00+00:00,PT60M
0,2021-06-11T01:00:00+00:00,PT60M
0,2021-06-11T02:00:00+00:00,PT60M
0,2021-06-11T03:00:00+00:00,PT60M
0,2021-06-11T04:00:00+00:00,PT60M
2,2021-06-11T05:00:00+00:00,PT60M
81,2021-06-11T06:00:00+00:00,PT60M
273,2021-06-11T07:00:00+00:00,PT60M
471,2021-06-11T08:00:00+00:00,PT60M
657,2021-06-11T09:00:00+00:00,PT60M
809,2021-06-11T10:00:00+00:00,PT60M
918,2021-06-11T11:00:00+00:00,PT60M
974,2021-06-11T12:00:00+00:00,PT60M
975,2021-06-11T13:00:00+00:00,PT60M
921,2021-06-11T14:00:00+00:00,PT60M
813,2021-06-11T15:00:00+00:00,PT60M
661,2021-06-11T16:00:00+00:00,PT60M
476,2021-06-11T17:00:00+00:00,PT60M
278,2021-06-11T18:00:00+00:00,PT60M
88,2021-06-11T19:00:00+00:00,PT60M
1,2021-06-11T20:00:00+00:00,PT60M
0,2021-06-11T21:00:00+00:00,PT60M
0,2021-06-11T22:00:00+00:00,PT60M
0,2021-06-11T23:00:00+00:00,PT60M
0,2021-06-12T00:00:00+00:00,PT60M
0,2021-06-12T01:00:00+00:00,PT60M
0,2021-06-12T02:00:00+00:00,PT60M
0,2021-06-12T03:00:00+00:00,PT60M
0,2021-06-12T04:00:00+00:00,PT60M
2,2021-06-12T05:00:00+00:00,PT60M
76,2021-06-12T06:00:00+00:00,PT60M
265,2021-06-12T07:00:00+00:00,PT60M
463,2021-06-12T08:00:00+00:00,PT60M
648,2021-06-12T09:00:00+00:00,PT60M
799,2021-06-12T10:00:00+00:00,PT60M
911,2021-06-12T11:00:00+00:00,PT60M
955,2021-06-12T12:00:00+00:00,PT60M
937,2021-06-12T13:00:00+00:00,PT60M
911,2021-06-12T14:00:00+00:00,PT60M
797,2021-06-12T15:00:00+00:00,PT60M
446,2021-06-12T16:00:00+00:00,PT60M
456,2021-06-12T17:00:00+00:00,PT60M
280,2021-06-12T18:00:00+00:00,PT60M
96,2021-06-12T19:00:00+00:00,PT60M
3,2021-06-12T20:00:00+00:00,PT60M
0,2021-06-12T21:00:00+00:00,PT60M
0,2021-06-12T22:00:00+00:00,PT60M
0,2021-06-12T23:00:00+00:00,PT60M
0,2021-06-13T00:00:00+00:00,PT60M
0,2021-06-13T01:00:00+00:00,PT60M
0,2021-06-13T02:00:00+00:00,PT60M
0,2021-06-13T03:00:00+00:00,PT60M
0,2021-06-13T04:00:00+00:00,PT60M
2,2021-06-13T05:00:00+00:00,PT60M
47,2021-06-13T06:00:00+00:00,PT60M
179,2021-06-13T07:00:00+00:00,PT60M
431,2021-06-13T08:00:00+00:00,PT60M
634,2021-06-13T09:00:00+00:00,PT60M
784,2021-06-13T10:00:00+00:00,PT60M
890,2021-06-13T11:00:00+00:00,PT60M
948,2021-06-13T12:00:00+00:00,PT60M
958,2021-06-13T13:00:00+00:00,PT60M
904,2021-06-13T14:00:00+00:00,PT60M
799,2021-06-13T15:00:00+00:00,PT60M
649,2021-06-13T16:00:00+00:00,PT60M
466,2021-06-13T17:00:00+00:00,PT60M
270,2021-06-13T18:00:00+00:00,PT60M
92,2021-06-13T19:00:00+00:00,PT60M
3,2021-06-13T20:00:00+00:00,PT60M
0,2021-06-13T21:00:00+00:00,PT60M
0,2021-06-13T22:00:00+00:00,PT60M
0,2021-06-13T23:00:00+00:00,PT60M
0,2021-06-14T00:00:00+00:00,PT60M
0,2021-06-14T01:00:00+00:00,PT60M
0,2021-06-14T02:00:00+00:00,PT60M
0,2021-06-14T03:00:00+00:00,PT60M
0,2021-06-14T04:00:00+00:00,PT60M
2,2021-06-14T05:00:00+00:00,PT60M
62,2021-06-14T06:00:00+00:00,PT60M
215,2021-06-14T07:00:00+00:00,PT60M
443,2021-06-14T08:00:00+00:00,PT60M
632,2021-06-14T09:00:00+00:00,PT60M
774,2021-06-14T10:00:00+00:00,PT60M
882,2021-06-14T11:00:00+00:00,PT60M
936,2021-06-14T12:00:00+00:00,PT60M
939,2021-06-14T13:00:00+00:00,PT60M
881,2021-06-14T14:00:00+00:00,PT60M
770,2021-06-14T15:00:00+00:00,PT60M
613,2021-06-14T16:00:00+00:00,PT60M
432,2021-06-14T17:00:00+00:00,PT60M
241,2021-06-14T18:00:00+00:00,PT60M
72,2021-06-14T19:00:00+00:00,PT60M
3,2021-06-14T20:00:00+00:00,PT60M
0,2021-06-14T21:00:00+00:00,PT60M
0,2021-06-14T22:00:00+00:00,PT60M
0,2021-06-14T23:00:00+00:00,PT60M
0,2021-06-15T00:00:00+00:00,PT60M
0,2021-06-15T01:00:00+00:00,PT60M
0,2021-06-15T02:00:00+00:00,PT60M
0,2021-06-15T03:00:00+00:00,PT60M
0,2021-06-15T04:00:00+00:00,PT60M
1,2021-06-15T05:00:00+00:00,PT60M
31,2021-06-15T06:00:00+00:00,PT60M
190,2021-06-15T07:00:00+00:00,PT60M
436,2021-06-15T08:00:00+00:00,PT60M
553,2021-06-15T09:00:00+00:00,PT60M
642,2021-06-15T10:00:00+00:00,PT60M
790,2021-06-15T11:00:00+00:00,PT60M
874,2021-06-15T12:00:00+00:00,PT60M
802,2021-06-15T13:00:00+00:00,PT60M
685,2021-06-15T14:00:00+00:00,PT60M
544,2021-06-15T15:00:00+00:00,PT60M
530,2021-06-15T16:00:00+00:00,PT60M
287,2021-06-15T17:00:00+00:00,PT60M
154,2021-06-15T18:00:00+00:00,PT60M
58,2021-06-15T19:00:00+00:00,PT60M
2,2021-06-15T20:00:00+00:00,PT60M
0,2021-06-15T21:00:00+00:00,PT60M
0,2021-06-15T22:00:00+00:00,PT60M
0,2021-06-15T23:00:00+00:00,PT60M
0,2021-06-16T00:00:00+00:00,PT60M
0,2021-06-16T01:00:00+00:00,PT60M
0,2021-06-16T02:00:00+00:00,PT60M
0,2021-06-16T03:00:00+00:00,PT60M
0,2021-06-16T04:00:00+00:00,PT60M
2,2021-06-16T05:00:00+00:00,PT60M
65,2021-06-16T06:00:00+00:00,PT60M
216,2021-06-16T07:00:00+00:00,PT60M
156,2021-06-16T08:00:00+00:00,PT60M
77,2021-06-16T09:00:00+00:00,PT60M
135,2021-06-16T10:00:00+00:00,PT60M
246,2021-06-16T11:00:00+00:00,PT60M
428,2021-06-16T12:00:00+00:00,PT60M
815,2021-06-16T13:00:00+00:00,PT60M
798,2021-06-16T14:00:00+00:00,PT60M
277,2021-06-16T15:00:00+00:00,PT60M
308,2021-06-16T16:00:00+00:00,PT60M
239,2021-06-16T17:00:00+00:00,PT60M
139,2021-06-16T18:00:00+00:00,PT60M
45,2021-06-16T19:00:00+00:00,PT60M
1,2021-06-16T20:00:00+00:00,PT60M
0,2021-06-16T21:00:00+00:00,PT60M
0,2021-06-16T22:00:00+00:00,PT60M
0,2021-06-16T23:00:00+00:00,PT60M
0,2021-06-17T00:00:00+00:00,PT60M
0,2021-06-17T01:00:00+00:00,PT60M
0,2021-06-17T02:00:00+00:00,PT60M
0,2021-06-17T03:00:00+00:00,PT60M
0,2021-06-17T04:00:00+00:00,PT60M
0,2021-06-17T05:00:00+00:00,PT60M
48,2021-06-17T06:00:00+00:00,PT60M
141,2021-06-17T07:00:00+00:00,PT60M
181,2021-06-17T08:00:00+00:00,PT60M
348,2021-06-17T09:00:00+00:00,PT60M
439,2021-06-17T10:00:00+00:00,PT60M
661,2021-06-17T11:00:00+00:00,PT60M
841,2021-06-17T12:00:00+00:00,PT60M
861,2021-06-17T13:00:00+00:00,PT60M
839,2021-06-17T14:00:00+00:00,PT60M
801,2021-06-17T15:00:00+00:00,PT60M
563,2021-06-17T16:00:00+00:00,PT60M
426,2021-06-17T17:00:00+00:00,PT60M
220,2021-06-17T18:00:00+00:00,PT60M
104,2021-06-17T19:00:00+00:00,PT60M
4,2021-06-17T20:00:00+00:00,PT60M
0,2021-06-17T21:00:00+00:00,PT60M
0,2021-06-17T22:00:00+00:00,PT60M
0,2021-06-17T23:00:00+00:00,PT60M
0,2021-06-18T00:00:00+00:00,PT60M
0,2021-06-18T01:00:00+00:00,PT60M
0,2021-06-18T02:00:00+00:00,PT60M
0,2021-06-18T03:00:00+00:00,PT60M
0,2021-06-18T04:00:00+00:00,PT60M
2,2021-06-18T05:00:00+00:00,PT60M
60,2021-06-18T06:00:00+00:00,PT60M
207,2021-06-18T07:00:00+00:00,PT60M
183,2021-06-18T08:00:00+00:00,PT60M
341,2021-06-18T09:00:00+00:00,PT60M
633,2021-06-18T10:00:00+00:00,PT60M
671,2021-06-18T11:00:00+00:00,PT60M
859,2021-06-18T12:00:00+00:00,PT60M
872,2021-06-18T13:00:00+00:00,PT60M
888,2021-06-18T14:00:00+00:00,PT60M
786,2021-06-18T15:00:00+00:00,PT60M
640,2021-06-18T16:00:00+00:00,PT60M
453,2021-06-18T17:00:00+00:00,PT60M
233,2021-06-18T18:00:00+00:00,PT60M
75,2021-06-18T19:00:00+00:00,PT60M
2,2021-06-18T20:00:00+00:00,PT60M
0,2021-06-18T21:00:00+00:00,PT60M
0,2021-06-18T22:00:00+00:00,PT60M
0,2021-06-18T23:00:00+00:00,PT60M
0,2021-06-19T00:00:00+00:00,PT60M
0,2021-06-19T01:00:00+00:00,PT60M
0,2021-06-19T02:00:00+00:00,PT60M
0,2021-06-19T03:00:00+00:00,PT60M
0,2021-06-19T04:00:00+00:00,PT60M
1,2021-06-19T05:00:00+00:00,PT60M
26,2021-06-19T06:00:00+00:00,PT60M
60,2021-06-19T07:00:00+00:00,PT60M
97,2021-06-19T08:00:00+00:00,PT60M
195,2021-06-19T09:00:00+00:00,PT60M
329,2021-06-19T10:00:00+00:00,PT60M
538,2021-06-19T11:00:00+00:00,PT60M
608,2021-06-19T12:00:00+00:00,PT60M
447,2021-06-19T13:00:00+00:00,PT60M
170,2021-06-19T14:00:00+00:00,PT60M
152,2021-06-19T15:00:00+00:00,PT60M
115,2021-06-19T16:00:00+00:00,PT60M
93,2021-06-19T17:00:00+00:00,PT60M
69,2021-06-19T18:00:00+00:00,PT60M
45,2021-06-19T19:00:00+00:00,PT60M
3,2021-06-19T20:00:00+00:00,PT60M
0,2021-06-19T21:00:00+00:00,PT60M
0,2021-06-19T22:00:00+00:00,PT60M
0,2021-06-19T23:00:00+00:00,PT60M
0,2021-06-20T00:00:00+00:00,PT60M
0,2021-06-20T01:00:00+00:00,PT60M
0,2021-06-20T02:00:00+00:00,PT60M
0,2021-06-20T03:00:00+00:00,PT60M
0,2021-06-20T04:00:00+00:00,PT60M
2,2021-06-20T05:00:00+00:00,PT60M
78,2021-06-20T06:00:00+00:00,PT60M
139,2021-06-20T07:00:00+00:00,PT60M
182,2021-06-20T08:00:00+00:00,PT60M
410,2021-06-20T09:00:00+00:00,PT60M
644,2021-06-20T10:00:00+00:00,PT60M
892,2021-06-20T11:00:00+00:00,PT60M
921,2021-06-20T12:00:00+00:00,PT60M
875,2021-06-20T13:00:00+00:00,PT60M
835,2021-06-20T14:00:00+00:00,PT60M
806,2021-06-20T15:00:00+00:00,PT60M
670,2021-06-20T16:00:00+00:00,PT60M
490,2021-06-20T17:00:00+00:00,PT60M
296,2021-06-20T18:00:00+00:00,PT60M
112,2021-06-20T19:00:00+00:00,PT60M
5,2021-06-20T20:00:00+00:00,PT60M
0,2021-06-20T21:00:00+00:00,PT60M
0,2021-06-20T22:00:00+00:00,PT60M
0,2021-06-20T23:00:00+00:00,PT60M
0,2021-06-21T00:00:00+00:00,PT60M
0,2021-06-21T01:00:00+00:00,PT60M
0,2021-06-21T02:00:00+00:00,PT60M
0,2021-06-21T03:00:00+00:00,PT60M
0,2021-06-21T04:00:00+00:00,PT60M
3,2021-06-21T05:00:00+00:00,PT60M
94,2021-06-21T06:00:00+00:00,PT60M
277,2021-06-21T07:00:00+00:00,PT60M
475,2021-06-21T08:00:00+00:00,PT60M
662,2021-06-21T09:00:00+00:00,PT60M
819,2021-06-21T10:00:00+00:00,PT60M
926,2021-06-21T11:00:00+00:00,PT60M
917,2021-06-21T12:00:00+00:00,PT60M
914,2021-06-21T13:00:00+00:00,PT60M
937,2021-06-21T14:00:00+00:00,PT60M
831,2021-06-21T15:00:00+00:00,PT60M
679,2021-06-21T16:00:00+00:00,PT60M
497,2021-06-21T17:00:00+00:00,PT60M
302,2021-06-21T18:00:00+00:00,PT60M
116,2021-06-21T19:00:00+00:00,PT60M
5,2021-06-21T20:00:00+00:00,PT60M
0,2021-06-21T21:00:00+00:00,PT60M
0,2021-06-21T22:00:00+00:00,PT60M
0,2021-06-21T23:00:00+00:00,PT60M
0,2021-06-22T00:00:00+00:00,PT60M
0,2021-06-22T01:00:00+00:00,PT60M
0,2021-06-22T02:00:00+00:00,PT60M
0,2021-06-22T03:00:00+00:00,PT60M
0,2021-06-22T04:00:00+00:00,PT60M
2,2021-06-22T05:00:00+00:00,PT60M
59,2021-06-22T06:00:00+00:00,PT60M
209,2021-06-22T07:00:00+00:00,PT60M
478,2021-06-22T08:00:00+00:00,PT60M
658,2021-06-22T09:00:00+00:00,PT60M
822,2021-06-22T10:00:00+00:00,PT60M
850,2021-06-22T11:00:00+00:00,PT60M
897,2021-06-22T12:00:00+00:00,PT60M
922,2021-06-22T13:00:00+00:00,PT60M
933,2021-06-22T14:00:00+00:00,PT60M
824,2021-06-22T15:00:00+00:00,PT60M
669,2021-06-22T16:00:00+00:00,PT60M
484,2021-06-22T17:00:00+00:00,PT60M
288,2021-06-22T18:00:00+00:00,PT60M
105,2021-06-22T19:00:00+00:00,PT60M
3,2021-06-22T20:00:00+00:00,PT60M
0,2021-06-22T21:00:00+00:00,PT60M
0,2021-06-22T22:00:00+00:00,PT60M
0,2021-06-22T23:00:00+00:00,PT60M
0,2021-06-23T00:00:00+00:00,PT60M
0,2021-06-23T01:00:00+00:00,PT60M
0,2021-06-23T02:00:00+00:00,PT60M
0,2021-06-23T03:00:00+00:00,PT60M
0,2021-06-23T04:00:00+00:00,PT60M
2,2021-06-23T05:00:00+00:00,PT60M
68,2021-06-23T06:00:00+00:00,PT60M
262,2021-06-23T07:00:00+00:00,PT60M
462,2021-06-23T08:00:00+00:00,PT60M
648,2021-06-23T09:00:00+00:00,PT60M
801,2021-06-23T10:00:00+00:00,PT60M
909,2021-06-23T11:00:00+00:00,PT60M
945,2021-06-23T12:00:00+00:00,PT60M
980,2021-06-23T13:00:00+00:00,PT60M
924,2021-06-23T14:00:00+00:00,PT60M
816,2021-06-23T15:00:00+00:00,PT60M
667,2021-06-23T16:00:00+00:00,PT60M
484,2021-06-23T17:00:00+00:00,PT60M
270,2021-06-23T18:00:00+00:00,PT60M
97,2021-06-23T19:00:00+00:00,PT60M
5,2021-06-23T20:00:00+00:00,PT60M
0,2021-06-23T21:00:00+00:00,PT60M
0,2021-06-23T22:00:00+00:00,PT60M
0,2021-06-23T23:00:00+00:00,PT60M
0,2021-06-24T00:00:00+00:00,PT60M
0,2021-06-24T01:00:00+00:00,PT60M
0,2021-06-24T02:00:00+00:00,PT60M
0,2021-06-24T03:00:00+00:00,PT60M
0,2021-06-24T04:00:00+00:00,PT60M
2,2021-06-24T05:00:00+00:00,PT60M
87,2021-06-24T06:00:00+00:00,PT60M
271,2021-06-24T07:00:00+00:00,PT60M
468,2021-06-24T08:00:00+00:00,PT60M
654,2021-06-24T09:00:00+00:00,PT60M
811,2021-06-24T10:00:00+00:00,PT60M
926,2021-06-24T11:00:00+00:00,PT60M
988,2021-06-24T12:00:00+00:00,PT60M
992,2021-06-24T13:00:00+00:00,PT60M
940,2021-06-24T14:00:00+00:00,PT60M
834,2021-06-24T15:00:00+00:00,PT60M
688,2021-06-24T16:00:00+00:00,PT60M
507,2021-06-24T17:00:00+00:00,PT60M
310,2021-06-24T18:00:00+00:00,PT60M
122,2021-06-24T19:00:00+00:00,PT60M
6,2021-06-24T20:00:00+00:00,PT60M
0,2021-06-24T21:00:00+00:00,PT60M
0,2021-06-24T22:00:00+00:00,PT60M
0,2021-06-24T23:00:00+00:00,PT60M
0,2021-06-25T00:00:00+00:00,PT60M
0,2021-06-25T01:00:00+00:00,PT60M
0,2021-06-25T02:00:00+00:00,PT60M
0,2021-06-25T03:00:00+00:00,PT60M
0,2021-06-25T04:00:00+00:00,PT60M
2,2021-06-25T05:00:00+00:00,PT60M
89,2021-06-25T06:00:00+00:00,PT60M
271,2021-06-25T07:00:00+00:00,PT60M
466,2021-06-25T08:00:00+00:00,PT60M
650,2021-06-25T09:00:00+00:00,PT60M
806,2021-06-25T10:00:00+00:00,PT60M
920,2021-06-25T11:00:00+00:00,PT60M
983,2021-06-25T12:00:00+00:00,PT60M
989,2021-06-25T13:00:00+00:00,PT60M
937,2021-06-25T14:00:00+00:00,PT60M
832,2021-06-25T15:00:00+00:00,PT60M
682,2021-06-25T16:00:00+00:00,PT60M
501,2021-06-25T17:00:00+00:00,PT60M
307,2021-06-25T18:00:00+00:00,PT60M
120,2021-06-25T19:00:00+00:00,PT60M
6,2021-06-25T20:00:00+00:00,PT60M
0,2021-06-25T21:00:00+00:00,PT60M
0,2021-06-25T22:00:00+00:00,PT60M
0,2021-06-25T23:00:00+00:00,PT60M
0,2021-06-26T00:00:00+00:00,PT60M
0,2021-06-26T01:00:00+00:00,PT60M
0,2021-06-26T02:00:00+00:00,PT60M
0,2021-06-26T03:00:00+00:00,PT60M
0,2021-06-26T04:00:00+00:00,PT60M
3,2021-06-26T05:00:00+00:00,PT60M
96,2021-06-26T06:00:00+00:00,PT60M
279,2021-06-26T07:00:00+00:00,PT60M
477,2021-06-26T08:00:00+00:00,PT60M
663,2021-06-26T09:00:00+00:00,PT60M
818,2021-06-26T10:00:00+00:00,PT60M
931,2021-06-26T11:00:00+00:00,PT60M
991,2021-06-26T12:00:00+00:00,PT60M
992,2021-06-26T13:00:00+00:00,PT60M
938,2021-06-26T14:00:00+00:00,PT60M
833,2021-06-26T15:00:00+00:00,PT60M
684,2021-06-26T16:00:00+00:00,PT60M
503,2021-06-26T17:00:00+00:00,PT60M
307,2021-06-26T18:00:00+00:00,PT60M
118,2021-06-26T19:00:00+00:00,PT60M
6,2021-06-26T20:00:00+00:00,PT60M
0,2021-06-26T21:00:00+00:00,PT60M
0,2021-06-26T22:00:00+00:00,PT60M
0,2021-06-26T23:00:00+00:00,PT60M
0,2021-06-27T00:00:00+00:00,PT60M
0,2021-06-27T01:00:00+00:00,PT60M
0,2021-06-27T02:00:00+00:00,PT60M
0,2021-06-27T03:00:00+00:00,PT60M
0,2021-06-27T04:00:00+00:00,PT60M
2,2021-06-27T05:00:00+00:00,PT60M
89,2021-06-27T06:00:00+00:00,PT60M
269,2021-06-27T07:00:00+00:00,PT60M
466,2021-06-27T08:00:00+00:00,PT60M
652,2021-06-27T09:00:00+00:00,PT60M
809,2021-06-27T10:00:00+00:00,PT60M
922,2021-06-27T11:00:00+00:00,PT60M
983,2021-06-27T12:00:00+00:00,PT60M
990,2021-06-27T13:00:00+00:00,PT60M
939,2021-06-27T14:00:00+00:00,PT60M
833,2021-06-27T15:00:00+00:00,PT60M
683,2021-06-27T16:00:00+00:00,PT60M
500,2021-06-27T17:00:00+00:00,PT60M
302,2021-06-27T18:00:00+00:00,PT60M
115,2021-06-27T19:00:00+00:00,PT60M
5,2021-06-27T20:00:00+00:00,PT60M
0,2021-06-27T21:00:00+00:00,PT60M
0,2021-06-27T22:00:00+00:00,PT60M
0,2021-06-27T23:00:00+00:00,PT60M
0,2021-06-28T00:00:00+00:00,PT60M
0,2021-06-28T01:00:00+00:00,PT60M
0,2021-06-28T02:00:00+00:00,PT60M
0,2021-06-28T03:00:00+00:00,PT60M
0,2021-06-28T04:00:00+00:00,PT60M
2,2021-06-28T05:00:00+00:00,PT60M
96,2021-06-28T06:00:00+00:00,PT60M
280,2021-06-28T07:00:00+00:00,PT60M
479,2021-06-28T08:00:00+00:00,PT60M
666,2021-06-28T09:00:00+00:00,PT60M
821,2021-06-28T10:00:00+00:00,PT60M
933,2021-06-28T11:00:00+00:00,PT60M
993,2021-06-28T12:00:00+00:00,PT60M
995,2021-06-28T13:00:00+00:00,PT60M
939,2021-06-28T14:00:00+00:00,PT60M
831,2021-06-28T15:00:00+00:00,PT60M
680,2021-06-28T16:00:00+00:00,PT60M
498,2021-06-28T17:00:00+00:00,PT60M
302,2021-06-28T18:00:00+00:00,PT60M
110,2021-06-28T19:00:00+00:00,PT60M
7,2021-06-28T20:00:00+00:00,PT60M
0,2021-06-28T21:00:00+00:00,PT60M
0,2021-06-28T22:00:00+00:00,PT60M
0,2021-06-28T23:00:00+00:00,PT60M
0,2021-06-29T00:00:00+00:00,PT60M
0,2021-06-29T01:00:00+00:00,PT60M
0,2021-06-29T02:00:00+00:00,PT60M
0,2021-06-29T03:00:00+00:00,PT60M
0,2021-06-29T04:00:00+00:00,PT60M
2,2021-06-29T05:00:00+00:00,PT60M
81,2021-06-29T06:00:00+00:00,PT60M
263,2021-06-29T07:00:00+00:00,PT60M
464,2021-06-29T08:00:00+00:00,PT60M
649,2021-06-29T09:00:00+00:00,PT60M
805,2021-06-29T10:00:00+00:00,PT60M
918,2021-06-29T11:00:00+00:00,PT60M
919,2021-06-29T12:00:00+00:00,PT60M
929,2021-06-29T13:00:00+00:00,PT60M
927,2021-06-29T14:00:00+00:00,PT60M
822,2021-06-29T15:00:00+00:00,PT60M
672,2021-06-29T16:00:00+00:00,PT60M
488,2021-06-29T17:00:00+00:00,PT60M
267,2021-06-29T18:00:00+00:00,PT60M
82,2021-06-29T19:00:00+00:00,PT60M
5,2021-06-29T20:00:00+00:00,PT60M
0,2021-06-29T21:00:00+00:00,PT60M
0,2021-06-29T22:00:00+00:00,PT60M
0,2021-06-29T23:00:00+00:00,PT60M
0,2021-06-30T00:00:00+00:00,PT60M
0,2021-06-30T01:00:00+00:00,PT60M
0,2021-06-30T02:00:00+00:00,PT60M
0,2021-06-30T03:00:00+00:00,PT60M
0,2021-06-30T04:00:00+00:00,PT60M
2,2021-06-30T05:00:00+00:00,PT60M
62,2021-06-30T06:00:00+00:00,PT60M
196,2021-06-30T07:00:00+00:00,PT60M
389,2021-06-30T08:00:00+00:00,PT60M
616,2021-06-30T09:00:00+00:00,PT60M
804,2021-06-30T10:00:00+00:00,PT60M
916,2021-06-30T11:00:00+00:00,PT60M
918,2021-06-30T12:00:00+00:00,PT60M
983,2021-06-30T13:00:00+00:00,PT60M
935,2021-06-30T14:00:00+00:00,PT60M
834,2021-06-30T15:00:00+00:00,PT60M
672,2021-06-30T16:00:00+00:00,PT60M
503,2021-06-30T17:00:00+00:00,PT60M
300,2021-06-30T18:00:00+00:00,PT60M
111,2021-06-30T19:00:00+00:00,PT60M
6,2021-06-30T20:00:00+00:00,PT60M
0,2021-06-30T21:00:00+00:00,PT60M
0,2021-06-30T22:00:00+00:00,PT60M
0,2021-06-30T23:00:00+00:00,PT60M
0,2021-07-01T00:00:00+00:00,PT60M
0,2021-07-01T01:00:00+00:00,PT60M
0,2021-07-01T02:00:00+00:00,PT60M
0,2021-07-01T03:00:00+00:00,PT60M
0,2021-07-01T04:00:00+00:00,PT60M
2,2021-07-01T05:00:00+00:00,PT60M
83,2021-07-01T06:00:00+00:00,PT60M
271,2021-07-01T07:00:00+00:00,PT60M
470,2021-07-01T08:00:00+00:00,PT60M
658,2021-07-01T09:00:00+00:00,PT60M
814,2021-07-01T10:00:00+00:00,PT60M
926,2021-07-01T11:00:00+00:00,PT60M
987,2021-07-01T12:00:00+00:00,PT60M
988,2021-07-01T13:00:00+00:00,PT60M
934,2021-07-01T14:00:00+00:00,PT60M
828,2021-07-01T15:00:00+00:00,PT60M
677,2021-07-01T16:00:00+00:00,PT60M
496,2021-07-01T17:00:00+00:00,PT60M
299,2021-07-01T18:00:00+00:00,PT60M
113,2021-07-01T19:00:00+00:00,PT60M
5,2021-07-01T20:00:00+00:00,PT60M
0,2021-07-01T21:00:00+00:00,PT60M
0,2021-07-01T22:00:00+00:00,PT60M
0,2021-07-01T23:00:00+00:00,PT60M
0,2021-07-02T00:00:00+00:00,PT60M
0,2021-07-02T01:00:00+00:00,PT60M
0,2021-07-02T02:00:00+00:00,PT60M
0,2021-07-02T03:00:00+00:00,PT60M
0,2021-07-02T04:00:00+00:00,PT60M
2,2021-07-02T05:00:00+00:00,PT60M
83,2021-07-02T06:00:00+00:00,PT60M
269,2021-07-02T07:00:00+00:00,PT60M
468,2021-07-02T08:00:00+00:00,PT60M
